corpus_name,raw_sentence,label,clean_sentence_training,clean_sentence_EDA
youtube_toxic_comments,the only difference is the color of your skin. do people still say that?,0,the only difference is the color of your skin do people still say that,the only difference is the color of your skin do people still say that
youtube_toxic_comments,Gentle gentl giant,0,Gentle gentl giant,Gentle gentl giant
youtube_toxic_comments,http://www. youtube. com/watch?v=6yfbbt6DvHg You did research and you didn't come across the information of white construction workers who witnessed Mike Brown shot with his hands up? ,0,youtube comwatchv You did research and you didnt come across the information of white construction workers who witnessed Mike Brown shot with his hands up, youtube comwatchv You did research and you didnt come across the information of white construction workers who witnessed Mike Brown shot with his hands up
youtube_toxic_comments,Was Stefan ever a victim of police discrimination? The game of white supremacy is to deny aNY involvement and play the victim when blacks complain..it never fails watch the comments,1,Was Stefan ever a victim of police discrimination The game of white supremacy is to deny aNY involvement and play the victim when blacks complainit never fails watch the comments,Was Stefan ever a victim of police discrimination The game of white supremacy is to deny aNY involvement and play the victim when blacks complainit never fails watch the comments
youtube_toxic_comments,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",0,Well here ya go Young white man killed by a nonwhite some say black cop No media outcry Almost no media anything I had to search for this,Well here ya go Young white man killed by a nonwhite some say black cop No media outcry Almost no media anything I had to search for this 
youtube_toxic_comments,FACTS prove he was a THUG.,1,FACTS prove he was a THUG,FACTS prove he was a THUG
youtube_toxic_comments,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",1,If Michael Brown was Asian his name would be Dindu Nuffin Wong,If Michael Brown was Asian his name would be Dindu Nuffin Wong
youtube_toxic_comments,luv dem gangzta lyreks,0,luv dem gangzta lyreks,luv dem gangzta lyreks
youtube_toxic_comments,"good balanced unbiased video...this story is so sad, smh",0,good balanced unbiased videothis story is so sad smh,good balanced unbiased videothis story is so sad smh
youtube_toxic_comments,"Hey, last week in Kansas City, Mo. a Black man snuck into a retirement housing, broke into a house Beating 80 year old couple to death then went outside attempted to hot wire  antique car. Three neighbors  came out of their town-houses Mr. Howell (afro american) took his 12 gauge shot gun EXECUTED them by Blowing their heads off. He was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.Now, that is O.K. because they were ol d white people/caucasians.....Where is Al Sharpeton & Jesse Jackson NOW!",1,Hey last week in Kansas City Mo a Black man snuck into a retirement housing broke into a house Beating year old couple to death then went outside attempted to hot wire antique car Three neighbors came out of their townhouses Mr Howell afro american took his gauge shot gun EXECUTED them by Blowing their heads off He was only one armned a known felon who had gotten out of a previous murder charge because they could not find the young girls bodyNow that is OK because they were ol d white peoplecaucasiansWhere is Al Sharpeton Jesse Jackson NOW,Hey last week in Kansas City Mo a Black man snuck into a retirement housing broke into a house Beating year old couple to death then went outside attempted to hot wire antique car Three neighbors came out of their townhouses Mr Howell afro american took his gauge shot gun EXECUTED them by Blowing their heads off He was only one armned a known felon who had gotten out of a previous murder charge because they could not find the young girls bodyNow that is OK because they were ol d white peoplecaucasiansWhere is Al Sharpeton Jesse Jackson NOW
youtube_toxic_comments,Thank you Stefan.,0,Thank you Stefan,Thank you Stefan
youtube_toxic_comments,I have told some people on facebook to hold off judgment till the all the facts are in. I just like waiting and seeing all the facts. Part of me wants to believe Mr. Brown is a gentle giant but there a lot of evidence he not.,0,I have told some people on facebook to hold off judgment till the all the facts are in I just like waiting and seeing all the facts Part of me wants to believe Mr Brown is a gentle giant but there a lot of evidence he not,I have told some people on facebook to hold off judgment till the all the facts are in I just like waiting and seeing all the facts Part of me wants to believe Mr Brown is a gentle giant but there a lot of evidence he not
youtube_toxic_comments,we might as well get the next round of riots over w/ when the police officer is cleared of any wrong doing...,0,we might as well get the next round of riots over w when the police officer is cleared of any wrong doing,we might as well get the next round of riots over w when the police officer is cleared of any wrong doing
youtube_toxic_comments,"No longer allegedly Michael Brown in the video, confirmed by his family.",0,No longer allegedly Michael Brown in the video confirmed by his family,No longer allegedly Michael Brown in the video confirmed by his family
youtube_toxic_comments,"Well, we all know the truth today and yet we still hear the ""hands up, don't shoot"" BULLSHIT lie (see Beyonce). . .Yet we still see this moniker being used as a reason (lie) to shoot at Cops and outright assassinate them.",1,Well we all know the truth today and yet we still hear the hands up dont shoot BULLSHIT lie see Beyonce Yet we still see this moniker being used as a reason lie to shoot at Cops and outright assassinate them,Well we all know the truth today and yet we still hear the hands up dont shoot BULLSHIT lie see Beyonce Yet we still see this moniker being used as a reason lie to shoot at Cops and outright assassinate them
youtube_toxic_comments,love the rap section!,0,love the rap section,love the rap section
youtube_toxic_comments,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do. Less than 1% of arrest end in shootings. Less than 1/4 of people killed by police are black. Courtesy the FBI statistics. Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about 5 to 1 in the general population. oh and ten years ago the crime rate and employment rate for blacks was better than it is now.,0,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do Less than of arrest end in shootings Less than of people killed by police are black Courtesy the FBI statistics Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about to in the general population oh and ten years ago the crime rate and employment rate for blacks was better than it is now,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do Less than of arrest end in shootings Less than of people killed by police are black Courtesy the FBI statistics Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about to in the general population oh and ten years ago the crime rate and employment rate for blacks was better than it is now
youtube_toxic_comments,12:28 - can someone please turn that into an auto-tune rap song by Stefan Molyneux? Please.,0,can someone please turn that into an autotune rap song by Stefan Molyneux Please,can someone please turn that into an autotune rap song by Stefan Molyneux Please
youtube_toxic_comments,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",1,the guy was a monster he got what he deserved color didnt matter anyone that attacks a guy with a gun is gonna get shothe did a stupid illegal act tried hurting someone and got blasted give the cop a raise,the guy was a monster he got what he deserved color didnt matter anyone that attacks a guy with a gun is gonna get shothe did a stupid illegal act tried hurting someone and got blasted give the cop a raise
youtube_toxic_comments,Molyneux tête de noeud !,0,Molyneux tête de noeud,Molyneux tête de noeud
youtube_toxic_comments,"moly loooooooooooooooooooooooves cops.  there are other witnesses.  also clueless about the 'riots'.  also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",0,moly loooooooooooooooooooooooves cops there are other witnesses also clueless about the riots also about the decades of police violence and repression in the areaalso ignorant of the effects of marijuana,moly loooooooooooooooooooooooves cops there are other witnesses also clueless about the riots also about the decades of police violence and repression in the areaalso ignorant of the effects of marijuana
youtube_toxic_comments,"The 1,879 people the disliked this video are the problem. This man said nothing wrong. And until they change, which will not happen, it will not change. The good thing is you are still very out numbered.",0,The people the disliked this video are the problem This man said nothing wrong And until they change which will not happen it will not change The good thing is you are still very out numbered,The people the disliked this video are the problem This man said nothing wrong And until they change which will not happen it will not change The good thing is you are still very out numbered
youtube_toxic_comments,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",0,If no state no cop no cop no shooting So the state is the problem right Anarchocapitalists like Steffan should agree with this nonsense,If no state no cop no cop no shooting So the state is the problem right Anarchocapitalists like Steffan should agree with this nonsense
youtube_toxic_comments,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,1,racist piece of shit you reach for anything to justify murder it is extremely shameful how you slant facts in order to justify your racist and biased views,racist piece of shit you reach for anything to justify murder it is extremely shameful how you slant facts in order to justify your racist and biased views
youtube_toxic_comments,"Dear Mr. Stephen Molyneux, 40 minutes is a bit long, but you are 100% right! You respond only after all facts are in . BTW, I voted the thumb up and the number (5729 )did not even blink. ( I have tried the thumb down and must say the same thing happened = to be fair.....)  Thank you for your homework and your hard work. Obviously you spent a lot of time to present this case to us. Very nice of you. Obviously you care very much about your country.  All the best !",0,Dear Mr Stephen Molyneux minutes is a bit long but you are right You respond only after all facts are in BTW I voted the thumb up and the number did not even blink I have tried the thumb down and must say the same thing happened to be fair Thank you for your homework and your hard work Obviously you spent a lot of time to present this case to us Very nice of you Obviously you care very much about your country All the best,Dear Mr Stephen Molyneux minutes is a bit long but you are right You respond only after all facts are in BTW I voted the thumb up and the number did not even blink I have tried the thumb down and must say the same thing happened to be fair Thank you for your homework and your hard work Obviously you spent a lot of time to present this case to us Very nice of you Obviously you care very much about your country All the best
youtube_toxic_comments,please do a follow-up video if u get enough new information. thx for your time and great work as always.,0,please do a followup video if u get enough new information thx for your time and great work as always,please do a followup video if u get enough new information thx for your time and great work as always
youtube_toxic_comments,"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",0,When are people of this country going to learn it isnt the police that is the enemy it is the MEDIAthey are the ones lighting the so called fire and stirring the pot,When are people of this country going to learn it isnt the police that is the enemy it is the MEDIAthey are the ones lighting the so called fire and stirring the pot
youtube_toxic_comments,"As always Mr. Molyneux, excellent video.",0,As always Mr Molyneux excellent video,As always Mr Molyneux excellent video
youtube_toxic_comments,"Stop advertising swisher sweets lol , ur a racist point blank  .",1,Stop advertising swisher sweets lol ur a racist point blank,Stop advertising swisher sweets lol ur a racist point blank
youtube_toxic_comments,This man has an intelligence the average black man can't comprehend.  Its like a dog trying to figure out how man makes a house.,1,This man has an intelligence the average black man cant comprehend Its like a dog trying to figure out how man makes a house,This man has an intelligence the average black man cant comprehend Its like a dog trying to figure out how man makes a house
youtube_toxic_comments,"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",0,I loved your Trayvon Martin video and I love this one too I wish you could deliver cable news maybe then people would get the truth,I loved your Trayvon Martin video and I love this one too I wish you could deliver cable news maybe then people would get the truth
youtube_toxic_comments,"and the robbery video leaves one with more questions than answers...
He put 'something' on the clerks counter when he entered the store... MONEY .... ??? Watch carefully... He had 'something' in his hand when he entered, plus pulled something out of his pockets, Money??? ... and put it on the counter... These surveillance have audio ability.... there was a conversation at the clerks window as well
I'm just saying....﻿
some of the videos posted are longer and have more depth.... the clerk and him had an exchange at the window... we don't know what was said, we don't know.... if the money was sufficient for the items... etc...",0,and the robbery video leaves one with more questions than answers He put something on the clerks counter when he entered the store MONEY Watch carefully He had something in his hand when he entered plus pulled something out of his pockets Money and put it on the counter These surveillance have audio ability there was a conversation at the clerks window as well Im just saying some of the videos posted are longer and have more depth the clerk and him had an exchange at the window we dont know what was said we dont know if the money was sufficient for the items etc,and the robbery video leaves one with more questions than answers He put something on the clerks counter when he entered the store MONEY Watch carefully He had something in his hand when he entered plus pulled something out of his pockets Money and put it on the counter These surveillance have audio ability there was a conversation at the clerks window as well Im just saying some of the videos posted are longer and have more depth the clerk and him had an exchange at the window we dont know what was said we dont know if the money was sufficient for the items etc
youtube_toxic_comments,"I hope the next video will be entitled ""The Truth about the Ferguson police department and the Ferguson riots"". Thanks for the usual quality research but there are two issues match and gasoline. Riot control of otherwise peaceful protestors, homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police. Sanford police had similar protests incuding looting but resisted such escalation.",0,I hope the next video will be entitled The Truth about the Ferguson police department and the Ferguson riots Thanks for the usual quality research but there are two issues match and gasoline Riot control of otherwise peaceful protestors homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police Sanford police had similar protests incuding looting but resisted such escalation,I hope the next video will be entitled The Truth about the Ferguson police department and the Ferguson riots Thanks for the usual quality research but there are two issues match and gasoline Riot control of otherwise peaceful protestors homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police Sanford police had similar protests incuding looting but resisted such escalation
youtube_toxic_comments,"Here's another fine Ferguson officer.  Man, they really got the cream of the crop in that town!  LOL  http://thefreethoughtproject.com/ferguson-cop-choked-hog-tied-12-year-old-accused-assault/",0,Heres another fine Ferguson officer Man they really got the cream of the crop in that town LOL,Heres another fine Ferguson officer Man they really got the cream of the crop in that town LOL 
youtube_toxic_comments,"the fate of another neglected child
would be interesting to know his family background... always keep in mind that children emulate social behaviour...",0,the fate of another neglected child would be interesting to know his family background always keep in mind that children emulate social behaviour,the fate of another neglected child would be interesting to know his family background always keep in mind that children emulate social behaviour
youtube_toxic_comments,Good commentary.  Perceptive and fair.,0,Good commentary Perceptive and fair,Good commentary Perceptive and fair
youtube_toxic_comments,"Whether you're right or wrong about the Michael Brown case has nothing to do with ""left wing"" policies. Please stop conflating the issues. ",0,Whether youre right or wrong about the Michael Brown case has nothing to do with left wing policies Please stop conflating the issues,Whether youre right or wrong about the Michael Brown case has nothing to do with left wing policies Please stop conflating the issues
youtube_toxic_comments,"He was Robbing the Store and Being a Big Man .
If you Play with Fire you Will Get Burnt .?
The Police Did His Job .",0,He was Robbing the Store and Being a Big Man If you Play with Fire you Will Get Burnt The Police Did His Job,He was Robbing the Store and Being a Big Man If you Play with Fire you Will Get Burnt The Police Did His Job
youtube_toxic_comments,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,1,Link between poor little tryvon martin and little mr brown Yeah they were both thugs that tired to beat the white person into the ground and got shot for their effordsend of story,Link between poor little tryvon martin and little mr brown Yeah they were both thugs that tired to beat the white person into the ground and got shot for their effordsend of story
youtube_toxic_comments,"Fascinating to hear actual facts, especially compared with the twisted nonsense coming out of the main media outlets.",0,Fascinating to hear actual facts especially compared with the twisted nonsense coming out of the main media outlets,Fascinating to hear actual facts especially compared with the twisted nonsense coming out of the main media outlets
youtube_toxic_comments,Michale brown got what he was asking for the black protestors are racist against whites that is what's happening ,2,Michale brown got what he was asking for the black protestors are racist against whites that is whats happening,Michale brown got what he was asking for the black protestors are racist against whites that is whats happening
youtube_toxic_comments,"As a white guy, if you are really concerned with the plight of the black community (which I doubt that you are) you should spend some time just hanging around black guys in the community just to see how the world reacts to them and how they react to the world.  And not just a few times either.  Secondly, if you think anyone even hoped up on drugs charges after feeling a gunshot after at first fleeing a shooter, what kind of fantasy do you live in.  You must think blacks will do shit anything with a survival mechanism in this world would not do.   Police officers doing the right thing gives us comfort in our lives and you want to believe the cops story.  

Here is another story cop gets out to start some cop harassment type antics (as all cops do).  Kid gives him some 18 year old fat fuck that thinks he can whip everybody's ass sass.   He hits the kid with the door, dumb ass kid instead of passing out and getting the officer fired and paid and a few dollars for his injuries, pushes the door back.  Officer grabs him by the neck and a scuffle incurs.  Kid fires a punch to his grill.  Black guys hit pretty hard (see boxing) and the cop sees red.  Opens fire.  Kid runs. 15 feet is about how far his ass can get before his body reminds his fat ass he is not a sprinter or maybe the shots are starting to set in, now he wants to negotiate.  Cop executes him.  Is it lawful....., maybe, but my story makes more sense.",2,As a white guy if you are really concerned with the plight of the black community which I doubt that you are you should spend some time just hanging around black guys in the community just to see how the world reacts to them and how they react to the world And not just a few times either Secondly if you think anyone even hoped up on drugs charges after feeling a gunshot after at first fleeing a shooter what kind of fantasy do you live in You must think blacks will do shit anything with a survival mechanism in this world would not do Police officers doing the right thing gives us comfort in our lives and you want to believe the cops story Here is another story cop gets out to start some cop harassment type antics as all cops do Kid gives him some year old fat fuck that thinks he can whip everybodys ass sass He hits the kid with the door dumb ass kid instead of passing out and getting the officer fired and paid and a few dollars for his injuries pushes the door back Officer grabs him by the neck and a scuffle incurs Kid fires a punch to his grill Black guys hit pretty hard see boxing and the cop sees red Opens fire Kid runs feet is about how far his ass can get before his body reminds his fat ass he is not a sprinter or maybe the shots are starting to set in now he wants to negotiate Cop executes him Is it lawful maybe but my story makes more sense,As a white guy if you are really concerned with the plight of the black community which I doubt that you are you should spend some time just hanging around black guys in the community just to see how the world reacts to them and how they react to the world And not just a few times either Secondly if you think anyone even hoped up on drugs charges after feeling a gunshot after at first fleeing a shooter what kind of fantasy do you live in You must think blacks will do shit anything with a survival mechanism in this world would not do Police officers doing the right thing gives us comfort in our lives and you want to believe the cops story Here is another story cop gets out to start some cop harassment type antics as all cops do Kid gives him some year old fat fuck that thinks he can whip everybodys ass sass He hits the kid with the door dumb ass kid instead of passing out and getting the officer fired and paid and a few dollars for his injuries pushes the door back Officer grabs him by the neck and a scuffle incurs Kid fires a punch to his grill Black guys hit pretty hard see boxing and the cop sees red Opens fire Kid runs feet is about how far his ass can get before his body reminds his fat ass he is not a sprinter or maybe the shots are starting to set in now he wants to negotiate Cop executes him Is it lawful maybe but my story makes more sense
youtube_toxic_comments,"I think my chief problem with Molyneux is that he has great ideals and solid, worthwhile goals that he hopes to share with society, but can't seem to embrace the ethical grey-ness of human beings. He frustrates me with his ""all or nothing"" approach to morality, and as such I don't believe he is worth listening to as a political strategist (which requires recognizing the conditional-nature of human psychology and constructing systemic guides to help incentivize positive culture). Good philosophy, crappy political theory.",0,I think my chief problem with Molyneux is that he has great ideals and solid worthwhile goals that he hopes to share with society but cant seem to embrace the ethical greyness of human beings He frustrates me with his all or nothing approach to morality and as such I dont believe he is worth listening to as a political strategist which requires recognizing the conditionalnature of human psychology and constructing systemic guides to help incentivize positive culture Good philosophy crappy political theory,I think my chief problem with Molyneux is that he has great ideals and solid worthwhile goals that he hopes to share with society but cant seem to embrace the ethical greyness of human beings He frustrates me with his all or nothing approach to morality and as such I dont believe he is worth listening to as a political strategist which requires recognizing the conditionalnature of human psychology and constructing systemic guides to help incentivize positive culture Good philosophy crappy political theory
youtube_toxic_comments,"So sad, he looked like such a nice young man",0,So sad he looked like such a nice young man,So sad he looked like such a nice young man
youtube_toxic_comments,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",1,I believe in those photos the gentle giant and his accomplice are giving gang signs no Even if Brown did raise his hands in surrender maybe he realized hed blown it could get in trouble and by then Officer Wilsons adrenaline was running high and reacted Officers dont hesitate or theyd lose their lives Lord knows theres no such thing as a thug that goes to college Look at all those angelic professional athletes that keep getting arrested What crap were being fed Im disgusted,I believe in those photos the gentle giant and his accomplice are giving gang signs no Even if Brown did raise his hands in surrender maybe he realized hed blown it could get in trouble and by then Officer Wilsons adrenaline was running high and reacted Officers dont hesitate or theyd lose their lives Lord knows theres no such thing as a thug that goes to college Look at all those angelic professional athletes that keep getting arrested What crap were being fed Im disgusted
youtube_toxic_comments,I can't tell if this is a racist cop or a dumb guy messing with cops. I hate that they make Michael brown seem like a holy man and he is not but that does not make it right to kill him. It's so confusing. ,0,I cant tell if this is a racist cop or a dumb guy messing with cops I hate that they make Michael brown seem like a holy man and he is not but that does not make it right to kill him Its so confusing,I cant tell if this is a racist cop or a dumb guy messing with cops I hate that they make Michael brown seem like a holy man and he is not but that does not make it right to kill him Its so confusing
youtube_toxic_comments,Thank you +Stefan Molyneux  for sharing your logical and rational evaluation of the occurrences of this incident.,0,Thank you Stefan Molyneux for sharing your logical and rational evaluation of the occurrences of this incident,Thank you Stefan Molyneux for sharing your logical and rational evaluation of the occurrences of this incident
youtube_toxic_comments,Apparently Stefan never read What's the Matter With Kansas,0,Apparently Stefan never read Whats the Matter With Kansas,Apparently Stefan never read Whats the Matter With Kansas
youtube_toxic_comments,This jerk just made up a b.s. story about skittles and Arizona ice tea being components of lean. Which is actual  promethazine a pharmaceutical drug and a easy on to get on the street level. This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off. Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone. So pls come with more white savior b.s.,0,This jerk just made up a bs story about skittles and Arizona ice tea being components of lean Which is actual promethazine a pharmaceutical drug and a easy on to get on the street level This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone So pls come with more white savior bs,This jerk just made up a bs story about skittles and Arizona ice tea being components of lean Which is actual promethazine a pharmaceutical drug and a easy on to get on the street level This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone So pls come with more white savior bs
youtube_toxic_comments,"Thank you Stefan, well put",0,Thank you Stefan well put,Thank you Stefan well put
youtube_toxic_comments,"How da Fuck do this gay ass bald white frenchy nigga gonna set hisself up as a dang judge a this whole criminal conspiracy. Micheal brown had his MOTHAFUCKIN HANDS IN THE AIR SON! If u so smart then u should know that when a nigga has his hands in the mothafuckin air that's a sign SHOWIN HE WAS INNOCENT OF THA CRIME!  Sorry for the cussin, but that shit be internationally recognized as an indication of INNOCENCE ON THE PART OF THE PERPETRATOR!  What y'all niggas in the media have here is a plain old fashioned example a MURDER IN THE FIRST DEGREE on the part a Mr. Officer Darren Wilson, for takin the life a this nigga, who was a COLLEGE STUDENT!  Niggas at kent state be protestin , they get they asses shot, and it's a historic event.... Michael brown shot dead in the street while he takin part in the ferguson protests, and y'all media mothafuckas try to explain it away",1,How da Fuck do this gay ass bald white frenchy nigga gonna set hisself up as a dang judge a this whole criminal conspiracy Micheal brown had his MOTHAFUCKIN HANDS IN THE AIR SON If u so smart then u should know that when a nigga has his hands in the mothafuckin air thats a sign SHOWIN HE WAS INNOCENT OF THA CRIME Sorry for the cussin but that shit be internationally recognized as an indication of INNOCENCE ON THE PART OF THE PERPETRATOR What yall niggas in the media have here is a plain old fashioned example a MURDER IN THE FIRST DEGREE on the part a Mr Officer Darren Wilson for takin the life a this nigga who was a COLLEGE STUDENT Niggas at kent state be protestin they get they asses shot and its a historic event Michael brown shot dead in the street while he takin part in the ferguson protests and yall media mothafuckas try to explain it away,How da Fuck do this gay ass bald white frenchy nigga gonna set hisself up as a dang judge a this whole criminal conspiracy Micheal brown had his MOTHAFUCKIN HANDS IN THE AIR SON If u so smart then u should know that when a nigga has his hands in the mothafuckin air thats a sign SHOWIN HE WAS INNOCENT OF THA CRIME Sorry for the cussin but that shit be internationally recognized as an indication of INNOCENCE ON THE PART OF THE PERPETRATOR What yall niggas in the media have here is a plain old fashioned example a MURDER IN THE FIRST DEGREE on the part a Mr Officer Darren Wilson for takin the life a this nigga who was a COLLEGE STUDENT Niggas at kent state be protestin they get they asses shot and its a historic event Michael brown shot dead in the street while he takin part in the ferguson protests and yall media mothafuckas try to explain it away
youtube_toxic_comments,Why didn't they interview the constitution workers??? Who where caught on tape saying why did u shot he had his hands up,0,Why didnt they interview the constitution workers Who where caught on tape saying why did u shot he had his hands up,Why didnt they interview the constitution workers Who where caught on tape saying why did u shot he had his hands up
youtube_toxic_comments,Who is going to pay the store owner for the cigars Big Gigantic Mike stole?,0,Who is going to pay the store owner for the cigars Big Gigantic Mike stole,Who is going to pay the store owner for the cigars Big Gigantic Mike stole
youtube_toxic_comments,Ireland v England Riots 1995 (HQ),0,Ireland v England Riots HQ,Ireland v England Riots HQ
youtube_toxic_comments,THANK YOU! right on.black people are going to vote 100% democrat this year.thats what all of this race baiting is all about.democrats are rallying their base.smh,0,THANK YOU right onblack people are going to vote democrat this yearthats what all of this race baiting is all aboutdemocrats are rallying their basesmh,THANK YOU right onblack people are going to vote democrat this yearthats what all of this race baiting is all aboutdemocrats are rallying their basesmh
youtube_toxic_comments,Wow  common sense in 20014 How refreshing ..... great job Stefan Molyneux,0,Wow common sense in How refreshing great job Stefan Molyneux,Wow common sense in How refreshing great job Stefan Molyneux
youtube_toxic_comments,why do you focus on how he rolls his blunt?  MJ is not the cause.  It just so happens to be that much like non criminal types the criminal types also smoke pot.  Pot has absolutely nothing to do with any of this.  The fact that he was walking and not driving is more important.  why bring pot into this as some relative intel?  yes criminals have a tendency to smoke pot.  criminals also tend to smoke cigarettes or drink. ,0,why do you focus on how he rolls his blunt MJ is not the cause It just so happens to be that much like non criminal types the criminal types also smoke pot Pot has absolutely nothing to do with any of this The fact that he was walking and not driving is more important why bring pot into this as some relative intel yes criminals have a tendency to smoke pot criminals also tend to smoke cigarettes or drink,why do you focus on how he rolls his blunt MJ is not the cause It just so happens to be that much like non criminal types the criminal types also smoke pot Pot has absolutely nothing to do with any of this The fact that he was walking and not driving is more important why bring pot into this as some relative intel yes criminals have a tendency to smoke pot criminals also tend to smoke cigarettes or drink
youtube_toxic_comments,That is the best opinion yet. I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that. I carry a gun everywhere I go cause this world is getting crazy.  Thanks for that I'm sharing to everyone I know. ,0,That is the best opinion yet I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that I carry a gun everywhere I go cause this world is getting crazy Thanks for that Im sharing to everyone I know,That is the best opinion yet I definitely would of used deadly force myself against someone charging at me after assaulting me prior to that I carry a gun everywhere I go cause this world is getting crazy Thanks for that Im sharing to everyone I know
youtube_toxic_comments,"I wonder how you would twist Slavery.....The Truth about 400 years of slavery, you are so one sided, I bet that FOX NEWS pay you off the record",0,I wonder how you would twist SlaveryThe Truth about years of slavery you are so one sided I bet that FOX NEWS pay you off the record,I wonder how you would twist SlaveryThe Truth about years of slavery you are so one sided I bet that FOX NEWS pay you off the record
youtube_toxic_comments,wtf,0,wtf,wtf
youtube_toxic_comments,this comment has nothing to do with the topic of this video...but will someone please set Stefan's rapping to an actual beat. It would be epic.,0,this comment has nothing to do with the topic of this videobut will someone please set Stefans rapping to an actual beat It would be epic,this comment has nothing to do with the topic of this videobut will someone please set Stefans rapping to an actual beat It would be epic
youtube_toxic_comments,This is so far off base that you can't even call it propaganda! BS!,1,This is so far off base that you cant even call it propaganda BS,This is so far off base that you cant even call it propaganda BS
youtube_toxic_comments,"It looks like M. Brown did the ""suicide"" by cop thing.",1,It looks like M Brown did the suicide by cop thing,It looks like M Brown did the suicide by cop thing
youtube_toxic_comments,518 urban youth couldn't handle the truth presented in this video.,0,urban youth couldnt handle the truth presented in this video,urban youth couldnt handle the truth presented in this video
youtube_toxic_comments,This is yet another reason why police need to wear A/V recording devices All the time.  And people should as well.  It really helps to ensure Truth is maintained at all times.  I can only imagine what the officers POV camera would show in this situation...,0,This is yet another reason why police need to wear AV recording devices All the time And people should as well It really helps to ensure Truth is maintained at all times I can only imagine what the officers POV camera would show in this situation,This is yet another reason why police need to wear AV recording devices All the time And people should as well It really helps to ensure Truth is maintained at all times I can only imagine what the officers POV camera would show in this situation
youtube_toxic_comments,"all police officers should be wearing a camera on their lapel, all these issues would be open and shut cases...",0,all police officers should be wearing a camera on their lapel all these issues would be open and shut cases,all police officers should be wearing a camera on their lapel all these issues would be open and shut cases
youtube_toxic_comments,"Stefan Molyneux : You did not give a rounded view at all. You simply wanted to use the same old tired ploy of discrediting Michael Brown. No sane person would believe that Officer Wilson is some perfect angelic white man ( no such person exists )we are not privy to any questionable characteristics of this cop and rest assure there are some it is human nature. In spite of Brown smoking weed or stealing blunts or even rapping about bitches , guns etc.. this does not justify someone unarmed being shot that many times. That is the  desensitized culture of hip hop which white people have also monetarily benefited from.",0,Stefan Molyneux You did not give a rounded view at all You simply wanted to use the same old tired ploy of discrediting Michael Brown No sane person would believe that Officer Wilson is some perfect angelic white man no such person exists we are not privy to any questionable characteristics of this cop and rest assure there are some it is human nature In spite of Brown smoking weed or stealing blunts or even rapping about bitches guns etc this does not justify someone unarmed being shot that many times That is the desensitized culture of hip hop which white people have also monetarily benefited from,Stefan Molyneux You did not give a rounded view at all You simply wanted to use the same old tired ploy of discrediting Michael Brown No sane person would believe that Officer Wilson is some perfect angelic white man no such person exists we are not privy to any questionable characteristics of this cop and rest assure there are some it is human nature In spite of Brown smoking weed or stealing blunts or even rapping about bitches guns etc this does not justify someone unarmed being shot that many times That is the desensitized culture of hip hop which white people have also monetarily benefited from
